NM_UF,NM_MUNICIPIO,LONG,LAT
PERNAMBUCO,SALGUEIRO,-39.12085098,-8.070677522
PERNAMBUCO,SALOÁ,-36.69272917,-8.975995481
PERNAMBUCO,SANHARÓ,-36.5625072,-8.362961969
PERNAMBUCO,SANTA CRUZ,-40.33768766,-8.237961118
PERNAMBUCO,SANTA CRUZ DA BAIXA VERDE,-38.15313818,-7.821469682
PERNAMBUCO,SANTA CRUZ DO CAPIBARIBE,-36.20395002,-7.9551895
PERNAMBUCO,SANTA FILOMENA,-40.61577519,-8.160511167
PERNAMBUCO,SANTA MARIA DA BOA VISTA,-39.82423573,-8.8041265
PERNAMBUCO,SANTA MARIA DO CAMBUCÁ,-35.88524334,-7.831813426
PERNAMBUCO,SANTA TEREZINHA,-37.48003272,-7.370355739
PERNAMBUCO,SÃO BENEDITO DO SUL,-35.93112262,-8.810438234
PERNAMBUCO,SÃO BENTO DO UNA,-36.44629836,-8.519867521
PERNAMBUCO,SÃO CAITANO,-36.1373598,-8.3273605
PERNAMBUCO,SÃO JOÃO,-36.36825308,-8.877559375
PERNAMBUCO,SÃO JOAQUIM DO MONTE,-35.80949117,-8.4321515
PERNAMBUCO,SÃO JOSÉ DA COROA GRANDE,-35.14570708,-8.894195131
PERNAMBUCO,SÃO JOSÉ DO BELMONTE,-38.75945378,-7.861740055
PERNAMBUCO,SÃO JOSÉ DO EGITO,-37.27507219,-7.474025183
PERNAMBUCO,SÃO LOURENÇO DA MATA,-35.04127754,-7.995938
PERNAMBUCO,SÃO VICENTE FERRER,-35.49012188,-7.592212733
PERNAMBUCO,SERRA TALHADA,-38.29631495,-7.98799752
PERNAMBUCO,SERRITA,-39.29262317,-7.954340398
PERNAMBUCO,SERTÂNIA,-37.2673901,-8.07245
PERNAMBUCO,SIRINHAÉM,-35.11640535,-8.5933695
PERNAMBUCO,MOREILÂNDIA,-39.55375373,-7.629982688
PERNAMBUCO,SOLIDÃO,-37.64747024,-7.602125684
PERNAMBUCO,SURUBIM,-35.7567841,-7.835157057
PERNAMBUCO,TABIRA,-37.54026577,-7.591136513
PERNAMBUCO,TACAIMBÓ,-36.2904043,-8.315610725
PERNAMBUCO,TACARATU,-38.15346116,-9.105699644
PERNAMBUCO,TAMANDARÉ,-35.09064655,-8.704689279
PERNAMBUCO,TAQUARITINGA DO NORTE,-36.04333767,-7.902159826
PERNAMBUCO,TEREZINHA,-36.62147595,-9.057778059
PERNAMBUCO,TERRA NOVA,-39.37442184,-8.230357979
PERNAMBUCO,TIMBAÚBA,-35.31877212,-7.511745674
PERNAMBUCO,TORITAMA,-36.05684349,-8.006650271
PERNAMBUCO,TRACUNHAÉM,-35.23792281,-7.802688613
PERNAMBUCO,TRINDADE,-40.26559061,-7.761794626
PERNAMBUCO,TRIUNFO,-38.10706034,-7.830876359
PERNAMBUCO,TUPANATINGA,-37.34023347,-8.751581659
PERNAMBUCO,TUPARETAMA,-37.31118181,-7.598759465
PERNAMBUCO,VENTUROSA,-36.87837208,-8.576526901
PERNAMBUCO,VERDEJANTE,-38.9742826,-7.932883705
PERNAMBUCO,VERTENTE DO LÉRIO,-35.85300274,-7.774819455
PERNAMBUCO,VERTENTES,-35.98930593,-7.905742603
PERNAMBUCO,VICÊNCIA,-35.32030069,-7.6529595
PERNAMBUCO,VITÓRIA DE SANTO ANTÃO,-35.29386424,-8.118748
PERNAMBUCO,XEXÉU,-35.62423532,-8.803313406
ALAGOAS,ÁGUA BRANCA,-37.94071518,-9.267025497
ALAGOAS,ANADIA,-36.30081357,-9.684083785
ALAGOAS,ARAPIRACA,-36.65729651,-9.755907011
ALAGOAS,ATALAIA,-36.02142732,-9.501386747
ALAGOAS,BARRA DE SANTO ANTÔNIO,-35.5002981,-9.409278109
ALAGOAS,BARRA DE SÃO MIGUEL,-35.90744987,-9.838998252
ALAGOAS,BATALHA,-37.12709189,-9.674593028
ALAGOAS,BELÉM,-36.49449799,-9.568648231
ALAGOAS,BELO MONTE,-37.27843866,-9.826988855
ALAGOAS,BOCA DA MATA,-36.2117249,-9.645144567
ALAGOAS,BRANQUINHA,-36.02003353,-9.246583108
ALAGOAS,CACIMBINHAS,-36.99686963,-9.405162751
ALAGOAS,CAJUEIRO,-36.15637859,-9.389660575
ALAGOAS,CAMPESTRE,-35.56671773,-8.848375353
ALAGOAS,CAMPO ALEGRE,-36.35243475,-9.783416039
ALAGOAS,CAMPO GRANDE,-36.79084005,-9.956922603
ALAGOAS,CANAPI,-37.60564715,-9.117380298
ALAGOAS,CAPELA,-36.07500849,-9.412931556
ALAGOAS,CARNEIROS,-37.37475042,-9.480679721
ALAGOAS,CHÃ PRETA,-36.29938145,-9.261422459
ALAGOAS,COITÉ DO NÓIA,-36.5796842,-9.638487271
ALAGOAS,COLÔNIA LEOPOLDINA,-35.71978086,-8.91268827
ALAGOAS,COQUEIRO SECO,-35.795363,-9.637554271
ALAGOAS,CORURIPE,-36.17607831,-10.12654725
ALAGOAS,CRAÍBAS,-36.7723914,-9.619933797
ALAGOAS,DELMIRO GOUVEIA,-37.99923349,-9.384574447
ALAGOAS,DOIS RIACHOS,-37.08984965,-9.385670812
ALAGOAS,ESTRELA DE ALAGOAS,-36.75833311,-9.387405307
ALAGOAS,FEIRA GRANDE,-36.6776855,-9.900437199
ALAGOAS,FELIZ DESERTO,-36.30718752,-10.29238062
ALAGOAS,FLEXEIRAS,-35.72437164,-9.27323546
ALAGOAS,GIRAU DO PONCIANO,-36.8303139,-9.887364152
ALAGOAS,IBATEGUARA,-35.93118446,-8.976985218
ALAGOAS,IGACI,-36.62815972,-9.533688659
ALAGOAS,IGREJA NOVA,-36.65334501,-10.12929884
ALAGOAS,INHAPI,-37.75263652,-9.223898773
ALAGOAS,JACARÉ DOS HOMENS,-37.20783341,-9.636658828
ALAGOAS,JACUÍPE,-35.46099751,-8.840300508
ALAGOAS,JAPARATINGA,-35.25865835,-9.088974354
ALAGOAS,JARAMATAIA,-37.00359591,-9.658351939
ALAGOAS,JEQUIÁ DA PRAIA,-36.02733404,-10.00959189
ALAGOAS,JOAQUIM GOMES,-35.74903026,-9.135979146
ALAGOAS,JUNDIÁ,-35.5555973,-8.938876754
ALAGOAS,JUNQUEIRO,-36.47152182,-9.93161039
ALAGOAS,LAGOA DA CANOA,-36.73578926,-9.830875657
ALAGOAS,LIMOEIRO DE ANADIA,-36.50389709,-9.738613168
ALAGOAS,MACEIÓ,-35.70162991,-9.660822152
ALAGOAS,MAJOR ISIDORO,-36.98479961,-9.526644068
ALAGOAS,MARAGOGI,-35.22301541,-9.015456486
ALAGOAS,MARAVILHA,-37.35663542,-9.233997063
ALAGOAS,MARECHAL DEODORO,-35.8930687,-9.739155702
ALAGOAS,MARIBONDO,-36.3066029,-9.577249956
ALAGOAS,MAR VERMELHO,-36.38504002,-9.447772643
ALAGOAS,MATA GRANDE,-37.72522406,-9.114806258
ALAGOAS,MATRIZ DE CAMARAGIBE,-35.53355483,-9.158525825
ALAGOAS,MESSIAS,-35.8403783,-9.391812225
ALAGOAS,MINADOR DO NEGRÃO,-36.86491577,-9.303683261
ALAGOAS,MONTEIRÓPOLIS,-37.2452721,-9.602327539
ALAGOAS,MURICI,-35.94755559,-9.316301144
ALAGOAS,NOVO LINO,-35.66096372,-8.943158808
ALAGOAS,OLHO D'ÁGUA DAS FLORES,-37.29789079,-9.533601275
ALAGOAS,OLHO D'ÁGUA DO CASADO,-37.83624282,-9.501446265
ALAGOAS,OLHO D'ÁGUA GRANDE,-36.80674597,-10.05849496
ALAGOAS,OLIVENÇA,-37.19081872,-9.519456483
ALAGOAS,OURO BRANCO,-37.35444373,-9.163415364
ALAGOAS,PALESTINA,-37.33113645,-9.673097186
ALAGOAS,PALMEIRA DOS ÍNDIOS,-36.6309841,-9.406158798
ALAGOAS,PÃO DE AÇÚCAR,-37.43513886,-9.74704185
ALAGOAS,PARICONHA,-38.00982607,-9.257884385
ALAGOAS,PARIPUEIRA,-35.55910518,-9.466313478
ALAGOAS,PASSO DE CAMARAGIBE,-35.49127526,-9.244846658
ALAGOAS,PAULO JACINTO,-36.37274209,-9.373364382
ALAGOAS,PENEDO,-36.58046021,-10.2961103
ALAGOAS,PIAÇABUÇU,-36.43435201,-10.40736243
ALAGOAS,PILAR,-35.94851752,-9.606894293
ALAGOAS,PINDOBA,-36.28654064,-9.4762108
ALAGOAS,PIRANHAS,-37.75039291,-9.6235592
ALAGOAS,POÇO DAS TRINCHEIRAS,-37.27929805,-9.302913655
ALAGOAS,PORTO CALVO,-35.39833446,-9.052448314
ALAGOAS,PORTO DE PEDRAS,-35.29701522,-9.156086163
ALAGOAS,PORTO REAL DO COLÉGIO,-36.82462929,-10.17373256
ALAGOAS,QUEBRANGULO,-36.47722208,-9.323547055
ALAGOAS,RIO LARGO,-35.85242231,-9.486157608
ALAGOAS,ROTEIRO,-35.98121022,-9.83218949
ALAGOAS,SANTA LUZIA DO NORTE,-35.82348777,-9.596767742
ALAGOAS,SANTANA DO IPANEMA,-37.24540702,-9.372284363
ALAGOAS,SANTANA DO MUNDAÚ,-36.22523412,-9.165033221
ALAGOAS,SÃO BRÁS,-36.89894866,-10.12031
ALAGOAS,SÃO JOSÉ DA LAJE,-36.05738773,-9.011065882
ALAGOAS,SÃO JOSÉ DA TAPERA,-37.38370777,-9.54939574
ALAGOAS,SÃO LUÍS DO QUITUNDE,-35.56549084,-9.314117369
ALAGOAS,SÃO MIGUEL DOS CAMPOS,-36.09426427,-9.779934576
ALAGOAS,SÃO MIGUEL DOS MILAGRES,-35.36911933,-9.267186295
ALAGOAS,SÃO SEBASTIÃO,-36.5510919,-9.931657389
ALAGOAS,SATUBA,-35.82854023,-9.569427868
ALAGOAS,SENADOR RUI PALMEIRA,-37.45364625,-9.463391449
ALAGOAS,TANQUE D'ARCA,-36.4367416,-9.531962442
ALAGOAS,TAQUARANA,-36.49676769,-9.642320105
ALAGOAS,TEOTÔNIO VILELA,-36.35556314,-9.907497883
ALAGOAS,TRAIPU,-37.00600567,-9.971059382
ALAGOAS,UNIÃO DOS PALMARES,-36.03314284,-9.159524117
ALAGOAS,VIÇOSA,-36.2483932,-9.377054354
SERGIPE,AMPARO DE SÃO FRANCISCO,-36.92748369,-10.13397103
SERGIPE,AQUIDABÃ,-37.02218086,-10.29251809
SERGIPE,ARACAJU,-37.04821264,-10.9072158
SERGIPE,ARAUÁ,-37.61233743,-11.26450478
SERGIPE,AREIA BRANCA,-37.3133626,-10.75819225
SERGIPE,BARRA DOS COQUEIROS,-37.04124155,-10.90679925
SERGIPE,BOQUIM,-37.62357348,-11.14639163
SERGIPE,BREJO GRANDE,-36.47182024,-10.41894331
SERGIPE,CAMPO DO BRITO,-37.49635633,-10.74333515
SERGIPE,CANHOBA,-36.97384498,-10.13874366
SERGIPE,CANINDÉ DE SÃO FRANCISCO,-37.78796372,-9.654104067
SERGIPE,CAPELA,-37.05483299,-10.50609963
SERGIPE,CARIRA,-37.70191921,-10.3580171
SERGIPE,CARMÓPOLIS,-36.99081619,-10.64681858
SERGIPE,CEDRO DE SÃO JOÃO,-36.88403595,-10.24776494
SERGIPE,CRISTINÁPOLIS,-37.75465964,-11.4735578
SERGIPE,CUMBE,-37.18789928,-10.35702503
SERGIPE,DIVINA PASTORA,-37.14934496,-10.6773757
SERGIPE,ESTÂNCIA,-37.44001085,-11.26794865
SERGIPE,FEIRA NOVA,-37.31611772,-10.27053252
SERGIPE,FREI PAULO,-37.54187625,-10.54008475
SERGIPE,GARARU,-37.08437249,-9.967351468
SERGIPE,GENERAL MAYNARD,-36.98798443,-10.68652981
SERGIPE,GRACHO CARDOSO,-37.19605463,-10.22619966
SERGIPE,ILHA DAS FLORES,-36.53863524,-10.43427583
SERGIPE,INDIAROBA,-37.51509479,-11.51850727
SERGIPE,ITABAIANA,-37.42686094,-10.68571604
SERGIPE,ITABAIANINHA,-37.78741114,-11.27678544
SERGIPE,ITABI,-37.09964995,-10.12348959
SERGIPE,ITAPORANGA D'AJUDA,-37.30782693,-10.99673277
SERGIPE,JAPARATUBA,-36.9417863,-10.58946681
SERGIPE,JAPOATÃ,-36.80075646,-10.34650991
SERGIPE,LAGARTO,-37.66635341,-10.91530097
SERGIPE,LARANJEIRAS,-37.1605682,-10.79702951
SERGIPE,MACAMBIRA,-37.54344539,-10.66414997
SERGIPE,MALHADA DOS BOIS,-36.9189022,-10.34645152
SERGIPE,MALHADOR,-37.31145994,-10.66004424
SERGIPE,MARUIM,-37.08331434,-10.7369324
SERGIPE,MOITA BONITA,-37.3457494,-10.57904386
SERGIPE,MONTE ALEGRE DE SERGIPE,-37.56142585,-10.02586163
SERGIPE,MURIBECA,-36.95700144,-10.42742747
SERGIPE,NEÓPOLIS,-36.57671818,-10.31587823
SERGIPE,NOSSA SENHORA APARECIDA,-37.45443855,-10.39465146
SERGIPE,NOSSA SENHORA DA GLÓRIA,-37.41992146,-10.21568685
SERGIPE,NOSSA SENHORA DAS DORES,-37.19371121,-10.49205437
SERGIPE,NOSSA SENHORA DE LOURDES,-37.05047288,-10.07861604
SERGIPE,NOSSA SENHORA DO SOCORRO,-37.12849613,-10.84875418
SERGIPE,PACATUBA,-36.64798639,-10.44989976
SERGIPE,PEDRA MOLE,-37.68602721,-10.61811916
SERGIPE,PEDRINHAS,-37.68112816,-11.1935034
SERGIPE,PINHÃO,-37.72211072,-10.56668995
SERGIPE,PIRAMBU,-36.85974621,-10.74105616
SERGIPE,POÇO REDONDO,-37.68421371,-9.805790208
SERGIPE,POÇO VERDE,-38.17665822,-10.70759865
SERGIPE,PORTO DA FOLHA,-37.27663485,-9.919258872
SERGIPE,PROPRIÁ,-36.84209936,-10.20820732
SERGIPE,RIACHÃO DO DANTAS,-37.72934122,-11.06640229
SERGIPE,RIACHUELO,-37.19345683,-10.7316513
SERGIPE,RIBEIRÓPOLIS,-37.43293903,-10.54519047
SERGIPE,ROSÁRIO DO CATETE,-37.03132286,-10.69458998
SERGIPE,SALGADO,-37.47775536,-11.02211877
SERGIPE,SANTA LUZIA DO ITANHY,-37.44984218,-11.3533174
SERGIPE,SANTANA DO SÃO FRANCISCO,-36.59957935,-10.28767197
SERGIPE,SANTA ROSA DE LIMA,-37.19773185,-10.64623366
SERGIPE,SANTO AMARO DAS BROTAS,-37.0563111,-10.78201138
SERGIPE,SÃO CRISTÓVÃO,-37.20949878,-11.01367686
SERGIPE,SÃO DOMINGOS,-37.5684292,-10.79232578
SERGIPE,SÃO FRANCISCO,-36.88623966,-10.34648645
SERGIPE,SÃO MIGUEL DO ALEIXO,-37.38397645,-10.38777219
SERGIPE,SIMÃO DIAS,-37.80943058,-10.7380618
SERGIPE,SIRIRI,-37.11222534,-10.60503557
SERGIPE,TELHA,-36.88385004,-10.20917322
SERGIPE,TOBIAS BARRETO,-37.9990007,-11.18432987
SERGIPE,TOMAR DO GERU,-37.84537078,-11.36805227
SERGIPE,UMBAÚBA,-37.66114667,-11.37987247
BAHIA,ABAÍRA,-41.66160848,-13.25353189
BAHIA,ABARÉ,-39.11658794,-8.723418246
BAHIA,ACAJUTIBA,-38.01828637,-11.66261283
BAHIA,ADUSTINA,-38.11550583,-10.52957157
BAHIA,ÁGUA FRIA,-38.7680778,-11.872931
BAHIA,ÉRICO CARDOSO,-42.13616373,-13.4223478
BAHIA,AIQUARA,-39.88577801,-14.12727749
BAHIA,ALAGOINHAS,-38.42261577,-12.13418259
BAHIA,ALCOBAÇA,-39.19421432,-17.51893334
BAHIA,ALMADINA,-39.63590318,-14.70604775
BAHIA,AMARGOSA,-39.5981225,-13.03445136
BAHIA,AMÉLIA RODRIGUES,-38.75555692,-12.4001884
BAHIA,AMÉRICA DOURADA,-41.43716328,-11.44964586
BAHIA,ANAGÉ,-41.12711317,-14.61132559
BAHIA,ANDARAÍ,-41.3246418,-12.80135065
BAHIA,ANDORINHA,-39.8323357,-10.34424004
BAHIA,ANGICAL,-44.69582348,-12.00668277
BAHIA,ANGUERA,-39.24849892,-12.14958707
BAHIA,ANTAS,-38.33104168,-10.41270217
BAHIA,ANTÔNIO CARDOSO,-39.11866154,-12.43483891
BAHIA,ANTÔNIO GONÇALVES,-40.2756587,-10.57579779
BAHIA,APORÁ,-38.07999535,-11.65539429
BAHIA,APUAREMA,-39.74213212,-13.85322885
BAHIA,ARACATU,-41.46168532,-14.42663024
BAHIA,ARAÇAS,-38.19828802,-12.21519967
BAHIA,ARACI,-38.96095816,-11.33572788
BAHIA,ARAMARI,-38.50306635,-12.08818298
BAHIA,ARATACA,-39.41328157,-15.260873
BAHIA,ARATUÍPE,-39.00291087,-13.08059654
BAHIA,AURELINO LEAL,-39.32199664,-14.31694945
BAHIA,BAIANÓPOLIS,-44.53609805,-12.3041247
BAHIA,BAIXA GRANDE,-40.16686091,-11.95935749
BAHIA,BANZAÊ,-38.61186963,-10.57409194
BAHIA,BARRA,-43.14363855,-11.08895482
BAHIA,BARRA DA ESTIVA,-41.33169587,-13.62020456
BAHIA,BARRA DO CHOÇA,-40.57637299,-14.86427304
BAHIA,BARRA DO MENDES,-42.05912842,-11.80882828
BAHIA,BARRA DO ROCHA,-39.60138609,-14.21002925
BAHIA,BARREIRAS,-45.00416844,-12.14492489
BAHIA,BARRO ALTO,-41.91209606,-11.76106392
BAHIA,BARROCAS,-39.07866888,-11.52911285
BAHIA,BARRO PRETO,-39.47333467,-14.80975439
BAHIA,BELMONTE,-38.88030324,-15.86139649
BAHIA,BELO CAMPO,-41.26003348,-15.0334962
BAHIA,BIRITINGA,-38.81215892,-11.62011026
BAHIA,BOA NOVA,-40.20052189,-14.36260794
BAHIA,BOA VISTA DO TUPIM,-40.60574282,-12.66132219
BAHIA,BOM JESUS DA LAPA,-43.41714164,-13.25411437
BAHIA,BOM JESUS DA SERRA,-40.50117633,-14.37292229
BAHIA,BONINAL,-41.82432848,-12.71512079
BAHIA,BONITO,-41.26840279,-11.9695725
BAHIA,BOQUIRA,-42.7301154,-12.82082283
BAHIA,BOTUPORÃ,-42.52927756,-13.38086621
BAHIA,BREJÕES,-39.79349159,-13.10553648
BAHIA,BREJOLÂNDIA,-43.96566459,-12.48669334
BAHIA,BROTAS DE MACAÚBAS,-42.62469129,-12.00263554
BAHIA,BRUMADO,-41.6670695,-14.20543824
BAHIA,BUERAREMA,-39.30251961,-14.95644084
BAHIA,BURITIRAMA,-43.6313809,-10.71179147
BAHIA,CAATIBA,-40.41027248,-14.97855064
BAHIA,CABACEIRAS DO PARAGUAÇU,-39.18671309,-12.53713579
BAHIA,CACHOEIRA,-38.96939807,-12.5962108
BAHIA,CACULÉ,-42.2214141,-14.5042062
BAHIA,CAÉM,-40.43731194,-11.09309152
BAHIA,CAETANOS,-40.90928964,-14.33856297
BAHIA,CAETITÉ,-42.48571145,-14.06675432
BAHIA,CAFARNAUM,-41.47222151,-11.69135622
BAHIA,CAIRU,-39.04325436,-13.4876034
BAHIA,CALDEIRÃO GRANDE,-40.30737036,-11.02215578
BAHIA,CAMACAN,-39.49636733,-15.41762685
BAHIA,CAMAÇARI,-38.32574006,-12.69881676
BAHIA,CAMAMU,-39.10056972,-13.94707634
BAHIA,CAMPO ALEGRE DE LOURDES,-43.01229844,-9.517154114
BAHIA,CAMPO FORMOSO,-40.31882099,-10.50566155
BAHIA,CANÁPOLIS,-44.20502899,-13.0759115
BAHIA,CANARANA,-41.76549223,-11.68758331
BAHIA,CANAVIEIRAS,-38.94737587,-15.67977748
BAHIA,CANDEAL,-39.1237185,-11.80497023
BAHIA,CANDEIAS,-38.54359627,-12.67192271
BAHIA,CANDIBA,-42.86440234,-14.4131865
BAHIA,CÂNDIDO SALES,-41.24111759,-15.50606635
BAHIA,CANSANÇÃO,-39.49660501,-10.66674991
BAHIA,CANUDOS,-39.02407124,-9.890672961
BAHIA,CAPELA DO ALTO ALEGRE,-39.83535531,-11.67008164
BAHIA,CAPIM GROSSO,-40.01100061,-11.38157446
BAHIA,CARAÍBAS,-41.26543132,-14.72206949
BAHIA,CARAVELAS,-39.25338222,-17.73337053
BAHIA,CARDEAL DA SILVA,-37.94547658,-11.94076741
BAHIA,CARINHANHA,-43.7617772,-14.3020069
BAHIA,CASA NOVA,-40.97579693,-9.178594574
BAHIA,CASTRO ALVES,-39.42651943,-12.76583264
BAHIA,CATOLÂNDIA,-44.85977028,-12.31600594
BAHIA,CATU,-38.3762943,-12.35518656
BAHIA,CATURAMA,-42.29640664,-13.32820135
BAHIA,CENTRAL,-42.11234898,-11.13798858
BAHIA,CHORROCHÓ,-39.10237008,-8.975477804
BAHIA,CÍCERO DANTAS,-38.38341913,-10.59217153
BAHIA,CIPÓ,-38.5171294,-11.10114356
BAHIA,COARACI,-39.55230426,-14.6368142
BAHIA,COCOS,-44.54566886,-14.17107755
BAHIA,CONCEIÇÃO DA FEIRA,-38.9997808,-12.50399191
BAHIA,CONCEIÇÃO DO ALMEIDA,-39.17094645,-12.77802032
BAHIA,CONCEIÇÃO DO COITÉ,-39.28168418,-11.56182585
BAHIA,CONCEIÇÃO DO JACUÍPE,-38.76367372,-12.32294646
BAHIA,CONDE,-37.60697798,-11.81343176
BAHIA,CONDEÚBA,-41.97080954,-14.89041036
BAHIA,CONTENDAS DO SINCORÁ,-41.04631806,-13.75549683
BAHIA,CORAÇÃO DE MARIA,-38.75051655,-12.24792101
BAHIA,CORDEIROS,-41.93573391,-15.03723411
BAHIA,CORIBE,-44.45303643,-13.82784161
BAHIA,CORONEL JOÃO SÁ,-37.93296434,-10.2793954
BAHIA,CORRENTINA,-44.6410867,-13.34177182
BAHIA,COTEGIPE,-44.25247614,-12.02859738
BAHIA,CRAVOLÂNDIA,-39.81271175,-13.36262306
BAHIA,CRISÓPOLIS,-38.15171582,-11.51778992
BAHIA,CRISTÓPOLIS,-44.4118419,-12.23145081
BAHIA,CRUZ DAS ALMAS,-39.10073614,-12.66378621
BAHIA,CURAÇÁ,-39.90808102,-8.989032118
BAHIA,DÁRIO MEIRA,-39.90246565,-14.43504744
BAHIA,DIAS D'ÁVILA,-38.29799359,-12.60436842
BAHIA,DOM BASÍLIO,-41.77087758,-13.76332655
BAHIA,DOM MACEDO COSTA,-39.18809417,-12.91148926
BAHIA,ELÍSIO MEDRADO,-39.52048556,-12.94332584
BAHIA,ENCRUZILHADA,-40.90912075,-15.53458018
BAHIA,ENTRE RIOS,-38.07877702,-11.93726137
BAHIA,ESPLANADA,-37.94498147,-11.7994095
BAHIA,EUCLIDES DA CUNHA,-39.01424873,-10.50581806
BAHIA,EUNÁPOLIS,-39.58417194,-16.37516723
BAHIA,FÁTIMA,-38.20867478,-10.60017021
BAHIA,FEIRA DA MATA,-44.28346394,-14.21056451
BAHIA,FEIRA DE SANTANA,-38.9600331,-12.22928425
BAHIA,FILADÉLFIA,-40.13782688,-10.73846411
BAHIA,FIRMINO ALVES,-39.92144176,-14.98493538
BAHIA,FLORESTA AZUL,-39.65652359,-14.8627984
BAHIA,FORMOSA DO RIO PRETO,-45.19099091,-11.04703249
BAHIA,GANDU,-39.48632408,-13.74378079
BAHIA,GAVIÃO,-39.78611293,-11.47089546
BAHIA,GENTIO DO OURO,-42.50474239,-11.42753131
BAHIA,GLÓRIA,-38.25927323,-9.340173184
BAHIA,GONGOGI,-39.46723965,-14.3237133
BAHIA,GOVERNADOR MANGABEIRA,-39.03402361,-12.60155384
BAHIA,GUAJERU,-41.93714817,-14.54696227
BAHIA,GUANAMBI,-42.77856197,-14.22531503
BAHIA,GUARATINGA,-39.78128447,-16.58121604
BAHIA,HELIÓPOLIS,-38.28023304,-10.67529879
BAHIA,IAÇU,-40.21336523,-12.76913779
BAHIA,IBIASSUCÊ,-42.25577435,-14.27670253
BAHIA,IBICARAÍ,-39.5915412,-14.86576314
BAHIA,IBICOARA,-41.27206581,-13.42632721
BAHIA,IBICUÍ,-39.98983211,-14.84309037
BAHIA,IBIPEBA,-42.01124844,-11.63752644
BAHIA,IBIPITANGA,-42.49122874,-12.87910615
BAHIA,IBIQUERA,-40.935421,-12.64992861
BAHIA,IBIRAPITANGA,-39.37446653,-14.1650325
BAHIA,IBIRAPUÃ,-40.10630941,-17.68419714
BAHIA,IBIRATAIA,-39.64091889,-14.06726908
BAHIA,IBITIARA,-42.21329432,-12.6455137
BAHIA,IBITITÁ,-41.97515215,-11.55277072
BAHIA,IBOTIRAMA,-43.21869626,-12.18401357
BAHIA,ICHU,-39.18871631,-11.75524987
BAHIA,IGAPORÃ,-42.71787981,-13.76797648
BAHIA,IGRAPIÚNA,-39.1400808,-13.82040244
BAHIA,IGUAÍ,-40.09751345,-14.75796253
BAHIA,ILHÉUS,-39.04318429,-14.79332027
BAHIA,INHAMBUPE,-38.35401927,-11.78912746
BAHIA,IPECAETÁ,-39.30602564,-12.31419931
BAHIA,IPIAÚ,-39.73565418,-14.13747367
BAHIA,IPIRÁ,-39.74070848,-12.16028688
BAHIA,IPUPIARA,-42.61068885,-11.8288274
BAHIA,IRAJUBA,-40.0838518,-13.25661015
BAHIA,IRAMAIA,-40.96958248,-13.29365119
BAHIA,IRAQUARA,-41.61795886,-12.24350102
BAHIA,IRARÁ,-38.77165078,-12.03370396
BAHIA,IRECÊ,-41.85886048,-11.30337962
BAHIA,ITABELA,-39.55323778,-16.57583606
BAHIA,ITABERABA,-40.30699492,-12.53225409
BAHIA,ITABUNA,-39.27310895,-14.78903955
BAHIA,ITACARÉ,-38.99484155,-14.27824929
BAHIA,ITAETÉ,-40.96341877,-12.98203399
BAHIA,ITAGI,-40.01362499,-14.16179372
BAHIA,ITAGIBÁ,-39.84851556,-14.28651417
BAHIA,ITAGIMIRIM,-39.61519181,-16.08814328
BAHIA,ITAGUAÇU DA BAHIA,-42.40115712,-11.00872221
BAHIA,ITAJU DO COLÔNIA,-39.72472461,-15.14019355
BAHIA,ITAJUÍPE,-39.38178815,-14.67801899
BAHIA,ITAMARAJU,-39.53303988,-17.0423376
BAHIA,ITAMARI,-39.67634835,-13.77483676
BAHIA,ITAMBÉ,-40.62404172,-15.24801919
BAHIA,ITANAGRA,-38.03818094,-12.26816314
BAHIA,ITANHÉM,-40.32704865,-17.1663329
BAHIA,ITAPARICA,-38.68403031,-12.88148905
BAHIA,ITAPÉ,-39.42996273,-14.89480796
BAHIA,ITAPEBI,-39.52854139,-15.97216666
BAHIA,ITAPETINGA,-40.24738091,-15.24616719
BAHIA,ITAPICURU,-38.21861238,-11.3109527
BAHIA,ITAPITANGA,-39.56636188,-14.42119474
BAHIA,ITAQUARA,-39.93824359,-13.446409
BAHIA,ITARANTIM,-40.06154527,-15.65783004
BAHIA,ITATIM,-39.70377461,-12.70924653
BAHIA,ITIRUÇU,-40.1461723,-13.53239861
BAHIA,ITIÚBA,-39.85327697,-10.69190123
BAHIA,ITORORÓ,-40.07170334,-15.11903731
BAHIA,ITUAÇU,-41.31098153,-13.80740715
BAHIA,ITUBERÁ,-39.14904249,-13.73615691
BAHIA,IUIÚ,-43.55640262,-14.41214604
BAHIA,JABORANDI,-44.46596999,-13.625934
BAHIA,JACARACI,-42.43060877,-14.84919057
BAHIA,JACOBINA,-40.51301763,-11.18506216
BAHIA,JAGUAQUARA,-39.97025518,-13.53069863
BAHIA,JAGUARARI,-40.19361147,-10.26285426
BAHIA,JAGUARIPE,-38.89141863,-13.11506389
BAHIA,JANDAÍRA,-37.78686849,-11.56574847
BAHIA,JEQUIÉ,-40.08860733,-13.85566401
BAHIA,JEREMOABO,-38.35181915,-10.06224241
BAHIA,JIQUIRIÇÁ,-39.57650178,-13.25230635
BAHIA,JITAÚNA,-39.88963218,-14.0174287
BAHIA,JOÃO DOURADO,-41.65998918,-11.34640522
BAHIA,JUAZEIRO,-40.50355216,-9.410717096
BAHIA,JUCURUÇU,-40.15881263,-16.84451615
